id,teks,tanggal,sumber,sentimen,teks_clean,teks_processed,teks_visual
8e518a16-4ce7-4f2b-9866-f4587dac5527,"skrg tuh gak kaya dulu, dulu selalu ada kurir yg konfirmasi lewat WA jadi kalau ada apa"" bisa langsung cepet komunikasinya. skrg cuma bisa chat di aplikasi dan itupun hampir ga pernah di balas sama adminnya. minta pengiriman 1 jam, mundur jd 1.30 menit. udh kurirnya dateng eh katanya belanjaan saya gak dibawa. nunggu lagi skrg udh lebih dari 1 jam setelah dia dateng pertama kali. padahal disitu ada barang yg mau saya pake, minyak urut. ga bisa ke toko langsung jd pesen lewat alfagift.",2026-05-27 07:46:48,playstore,netral,skrg tuh gak kaya dulu dulu selalu ada kurir yg konfirmasi lewat wa jadi kalau ada apa bisa langsung cepet komunikasinya skrg cuma bisa chat di aplikasi dan itupun hampir ga pernah di balas sama adminnya minta pengiriman jam mundur jd menit udh kurirnya dateng eh katanya belanjaan saya gak dibawa nunggu lagi skrg udh lebih dari jam setelah dia dateng pertama kali padahal disitu ada barang yg mau saya pake minyak urut ga bisa ke toko langsung jd pesen lewat alfagift,sekarang tuh tidak kaya dulu dulu selalu kurir konfirmasi lewat whatsapp jadi kalau apa langsung cepet komunikasi sekarang cuma chat aplikasi hampir tidak pernah balas sama adminnya minta kirim jam mundur jd menit kurir dateng eh kata belanja tidak bawa nunggu sekarang lebih jam dateng pertama kali padahal situ barang mau pakai minyak urut tidak toko langsung jd pesan lewat alfagift,sekarang tuh kaya dulu dulu selalu kurir konfirmasi lewat whatsapp apa langsung cepet komunikasi sekarang cuma chat hampir pernah balas adminnya minta mundur jd menit kurir dateng eh kata bawa nunggu sekarang dateng pertama kali situ minyak urut langsung jd lewat
5a0553b1-ecc4-47d4-941d-db10ba03fc2a,"saya pas login ke apk alfagift kenapa langsung keluar yaa, ? sudh 3 hari gini terus",2026-05-27 07:42:42,playstore,netral,saya pas login ke apk alfagift kenapa langsung keluar yaa sudh hari gini terus,pas login aplikasi alfagift langsung keluar sudh hari gin terus,pas login langsung keluar sudh hari gin terus
89b02fa8-6bae-41d0-a80f-2da3b8aa708b,"apk ini cocok banget buat kaum mageran, pengiriman nya juga cepat bangett, baru di tinggal bentar udah sampe aja barang nyaa, pokoknya apk ini baguss baguss bangettt, jadi terbantu banget buat yg ga bisa naik kendaraan dan gratis ongkir juga lagii",2026-05-27 07:31:16,playstore,positif,apk ini cocok banget buat kaum mageran pengiriman nya juga cepat bangett baru di tinggal bentar udah sampe aja barang nyaa pokoknya apk ini baguss baguss bangettt jadi terbantu banget buat yg ga bisa naik kendaraan dan gratis ongkir juga lagii,aplikasi cocok banget buat kaum mageran kirim cepat banget baru tinggal bentar barang nyaa pokok aplikasi baguss baguss bangettt jadi bantu banget buat tidak naik kendara gratis ongkir,cocok buat kaum mageran cepat baru tinggal bentar nyaa pokok baguss baguss bangettt bantu buat naik kendara gratis ongkir
f7490189-7d4d-4c4d-bf1f-72cf42765261,"Masih sama seperti sebelumnya...poin bonus ALFAPETS tidak bertambah sama sekali, apakah BUG atau memang SCAMMER sejak awal?",2026-05-27 06:58:36,playstore,negatif,masih sama seperti sebelumnyapoin bonus alfapets tidak bertambah sama sekali apakah bug atau memang scammer sejak awal,sama sebelumnyapoin bonus alfapets tidak tambah sama sekali bug memang scammer sejak awal,sebelumnyapoin bonus alfapets tambah sekali bug memang scammer sejak awal
9b766891-e939-4b45-bd84-30507f13de4c,jelek sekali. tidak bisa complain. jawaban hanya sebatas formalitas saja. tidak membantu. aplikasi nya jelek,2026-05-27 06:26:51,playstore,negatif,jelek sekali tidak bisa complain jawaban hanya sebatas formalitas saja tidak membantu aplikasi nya jelek,jelek sekali tidak complain jawab batas formalitas tidak bantu aplikasi jelek,jelek sekali complain jawab batas formalitas bantu jelek
212adcdd-9d9a-4b2d-9066-c854c7313c5e,"bbrpa kli kcwa d alfa,, prtma d tko ny lngsung krna kasir ny,, yg pling sring d pengiriman.. psan jm 7 mlam d krim pagi alasan kemalaman.. jlas2 d aplikasi tertulis smpai batas jm 9 mlm.. mana gk bsa d batalin... mngkin hrus move on kli",2026-05-27 05:28:58,playstore,netral,bbrpa kli kcwa d alfa prtma d tko ny lngsung krna kasir ny yg pling sring d pengiriman psan jm mlam d krim pagi alasan kemalaman jlas d aplikasi tertulis smpai batas jm mlm mana gk bsa d batalin mngkin hrus move on kli,bbrpa kli kcwa d alfa prtma d tko lngsung kasir pling sring d kirim psan jm mlam d krim pagi alas malam jlas d aplikasi tulis smpai batas jm mlm mana tidak d batalin mngkin move on kli,bbrpa kli kcwa d prtma d tko lngsung kasir pling sring d psan jm mlam d krim pagi alas malam jlas d tulis smpai batas jm mlm mana d batalin mngkin move on kli
ad7b79c2-85fd-430d-81de-0e8f0bca92c4,"suka banget belanja di alfagift klo lagi repot/gk ada motor,gratis ongkir pula ,barang sesuai pesanan,klo yg diklik GK ada cs Alfa langsung konfirmasi, pengiriman sesuai jadwal yg kita pilih, enaknya di Alfamart//alfagift mau member atw bukan ttp bisa dapat promo,apa lagi klo kita member banyak dpt voucher diskon, Alfamart/alfagift the best si",2026-05-27 04:27:19,playstore,positif,suka banget belanja di alfagift klo lagi repotgk ada motorgratis ongkir pula barang sesuai pesananklo yg diklik gk ada cs alfa langsung konfirmasi pengiriman sesuai jadwal yg kita pilih enaknya di alfamartalfagift mau member atw bukan ttp bisa dapat promoapa lagi klo kita member banyak dpt voucher diskon alfamartalfagift the best si,suka banget belanja alfagift kalau repotgk motorgratis ongkir barang sesuai pesananklo klik tidak customer service alfa langsung konfirmasi kirim sesuai jadwal pilih enak alfamartalfagift mau member atw bukan tetap promoapa kalau member banyak dpt voucher diskon alfamartalfagift the best si,suka repotgk motorgratis ongkir sesuai pesananklo klik customer service langsung konfirmasi sesuai jadwal pilih enak alfamartalfagift member atw bukan tetap promoapa member banyak dpt voucher diskon alfamartalfagift the best si
57e8e89c-f60c-474e-af4a-c7f23c4945b7,"bintang 5⭐ biar ada improvisasi, tolong untuk kabupaten Bogor lebih di perhatikan , saya udah lama Langganan beli di aplikasi alfagift tapi semua cabang disini gapernah ada stok buah dan sayur atau jamur, stok telur pun jarang Restok",2026-05-27 04:15:37,playstore,positif,bintang biar ada improvisasi tolong untuk kabupaten bogor lebih di perhatikan saya udah lama langganan beli di aplikasi alfagift tapi semua cabang disini gapernah ada stok buah dan sayur atau jamur stok telur pun jarang restok,bintang biar improvisasi kabupaten bogor lebih perhati lama langgan beli aplikasi alfagift semua cabang sini gapernah stok buah sayur jamur stok telur jarang restok,bintang biar improvisasi kabupaten bogor perhati lama langgan semua cabang sini gapernah stok buah sayur jamur stok telur jarang restok
a846f8c4-1ba8-45aa-a777-1d4c4815645d,"Aku kasih bintang 5 untuk aplikasi Alfagift karena belanja jadi makin hemat dan praktis dengan program Harga Spesial & Bebas Ongkir ✨ Pengalaman belanja di Alfagift benar-benar memuaskan, aplikasinya mudah digunakan, promo banyak, dan pengirimannya sat set banget 😍 Aku suka karena bisa belanja kebutuhan sehari-hari tanpa ribet dan tetap hemat. Semoga Alfagift terus menghadirkan promo menarik supaya belanja makin untung ❤️ #AlfagiftBebasOngkir",2026-05-27 00:32:02,playstore,positif,aku kasih bintang untuk aplikasi alfagift karena belanja jadi makin hemat dan praktis dengan program harga spesial bebas ongkir pengalaman belanja di alfagift benarbenar memuaskan aplikasinya mudah digunakan promo banyak dan pengirimannya sat set banget aku suka karena bisa belanja kebutuhan seharihari tanpa ribet dan tetap hemat semoga alfagift terus menghadirkan promo menarik supaya belanja makin untung,kasih bintang aplikasi alfagift belanja jadi makin hemat praktis program harga spesial bebas ongkir alam belanja alfagift benarbenar muas aplikasi mudah promo banyak kirim sat set banget suka belanja butuh seharihari tanpa ribet tetap hemat moga alfagift terus hadir promo tarik belanja makin untung,kasih bintang makin hemat praktis program harga spesial bebas ongkir alam benarbenar muas mudah promo banyak sat set suka butuh seharihari tanpa ribet tetap hemat moga terus hadir promo tarik makin untung
d9ad84b7-cc42-402f-b3f4-4f8421168480,alfagift pas di buka jam 12 mlm sampai jam 6 pagi selalu tulisan produknya kosong .. aneh padahal kan bisa biar di krm bsk pagi,2026-05-26 18:52:14,playstore,netral,alfagift pas di buka jam mlm sampai jam pagi selalu tulisan produknya kosong aneh padahal kan bisa biar di krm bsk pagi,alfagift pas buka jam mlm jam pagi selalu tulis produk kosong aneh padahal kan biar krm bsk pagi,pas buka mlm pagi selalu tulis produk kosong aneh kan biar krm bsk pagi
aa71e2a8-e8fb-4d6a-94d2-7ad070a775f5,"pengiriman Nya Lama di aplikasi Cuman 1 jam katanya, udah nunggu"" sampai 2 jam lewat gak Dateng"" ADUH mengecewakan.",2026-05-26 16:12:44,playstore,negatif,pengiriman nya lama di aplikasi cuman jam katanya udah nunggu sampai jam lewat gak dateng aduh mengecewakan,kirim lama aplikasi cuma jam kata nunggu jam lewat tidak dateng aduh kecewa,lama cuma kata nunggu lewat dateng aduh kecewa
ba83dc77-c87c-430f-81a1-7164580a6240,"Bintang 5 buat alfagift, karena belanja untung dengan program harga spesial. Saya selalu dapet diskon produk makanan dari program harga spesial dan cashback. Gak perlu capek jalan ke warung cukup pake alfagift worth it banget. Semoga diskon dan cashback alfagift makin bertambah biar konsumen makin senang😊",2026-05-26 15:42:12,playstore,positif,bintang buat alfagift karena belanja untung dengan program harga spesial saya selalu dapet diskon produk makanan dari program harga spesial dan cashback gak perlu capek jalan ke warung cukup pake alfagift worth it banget semoga diskon dan cashback alfagift makin bertambah biar konsumen makin senang,bintang buat alfagift belanja untung program harga spesial selalu dapet diskon produk makan program harga spesial cashback tidak perlu capek jalan warung cukup pakai alfagift worth it banget moga diskon cashback alfagift makin tambah biar konsumen makin senang,bintang buat untung program harga spesial selalu dapet diskon produk makan program harga spesial cashback perlu capek jalan warung cukup worth it moga diskon cashback makin tambah biar konsumen makin senang
455e034a-8b82-4bd2-bdc7-c30caba245f8,"Aku kasih bintang 5 untuk aplikasi Alfagift , karena belanja Untung dengan Program Belanja Online Yang harganya banyak spesial promonya. Dii Alfagift Awalnya Aku cobain untuk belanja onlinenya karna aku punya Baiy jadi biar gampang kalau belanjanya online saja, ternyata setelah aku coba belanja di alfagift aku jadi sering belanja online dan sudah ada 7X transaksi online di alfagift karena banyak CashBack'a 🤭 Aku Harap Semoga Alfagift tetap Konsisten dengan program promo belanja Online'a Ya 🥰",2026-05-26 15:37:31,playstore,netral,aku kasih bintang untuk aplikasi alfagift karena belanja untung dengan program belanja online yang harganya banyak spesial promonya dii alfagift awalnya aku cobain untuk belanja onlinenya karna aku punya baiy jadi biar gampang kalau belanjanya online saja ternyata setelah aku coba belanja di alfagift aku jadi sering belanja online dan sudah ada x transaksi online di alfagift karena banyak cashbacka aku harap semoga alfagift tetap konsisten dengan program promo belanja onlinea ya,kasih bintang aplikasi alfagift belanja untung program belanja online harga banyak spesial promonya dii alfagift awal cobain belanja onlinenya punya baiy jadi biar gampang kalau belanja online nyata coba belanja alfagift jadi sering belanja online x transaksi online alfagift banyak cashbacka harap moga alfagift tetap konsisten program promo belanja onlinea,kasih bintang untung program online harga banyak spesial promonya dii awal cobain onlinenya punya baiy biar gampang online nyata coba sering online x transaksi online banyak cashbacka harap moga tetap konsisten program promo onlinea
1680c373-da8a-40f1-a2f8-fdffbb2b5777,kurir lambat dan tidak ada respon di kolom chat padahal status pesanan sudah dalam pengiriman tapi nunggu selama 2 jam belum sampai lokasi,2026-05-26 14:52:00,playstore,netral,kurir lambat dan tidak ada respon di kolom chat padahal status pesanan sudah dalam pengiriman tapi nunggu selama jam belum sampai lokasi,kurir lambat tidak respons kolom chat padahal status pesan kirim nunggu lama jam belum lokasi,kurir lambat respons kolom chat status nunggu lama belum lokasi
eb5908ca-a6bd-43c6-9746-d2f31d06d2ee,"Aku kasih bintang 5 untuk aplikasi Alfagift, karena Belanja Untung dengan program paket dan harga spesial di Alfagift. yang paling aku suka itu nggak perlu dateng jauh2 dan keliling muter2 cari barang karna udah dipermudah sama alfagift. terus aku sering banget dapet produk gratis karna promo by 1 get 1 dengan harga yang murce abiss lope lahh harapanku ke alfagift semoga ke depannya makin jaya. pelayanannya juga makin oke dan cepet lagi🤭",2026-05-26 14:45:55,playstore,positif,aku kasih bintang untuk aplikasi alfagift karena belanja untung dengan program paket dan harga spesial di alfagift yang paling aku suka itu nggak perlu dateng jauh dan keliling muter cari barang karna udah dipermudah sama alfagift terus aku sering banget dapet produk gratis karna promo by get dengan harga yang murce abiss lope lahh harapanku ke alfagift semoga ke depannya makin jaya pelayanannya juga makin oke dan cepet lagi,kasih bintang aplikasi alfagift belanja untung program paket harga spesial alfagift paling suka tidak perlu dateng jauh keliling muter cari barang mudah sama alfagift terus sering banget dapet produk gratis promo by get harga murce abiss lope lahh harap alfagift moga depan makin jaya layan makin oke cepet,kasih bintang untung program paket harga spesial paling suka perlu dateng jauh keliling muter cari mudah terus sering dapet produk gratis promo by get harga murce abiss lope lahh harap moga depan makin jaya layan makin oke cepet
f0638ab6-f320-4076-9a32-2486a6a9bf62,apa²an pengembalian dana ny lama sekali,2026-05-26 14:39:36,playstore,netral,apa²an pengembalian dana ny lama sekali,apa an dana lama sekali,apa an dana lama sekali
9c8257c7-1613-422f-ac5b-a5d9d6fb38db,"sangat mengecewakan, saya mau mengajukan pengembalian dana karna pesanan dibatalkan langsung oleh si pengirim, pengembalian dana nya sudah di proses dan statusnya sudah selesai tapi saya sama sekali tidak menerima dana kembaliannya! udah coba hubungi cs nya lewat email tapi belum ada respon",2026-05-26 14:06:46,playstore,negatif,sangat mengecewakan saya mau mengajukan pengembalian dana karna pesanan dibatalkan langsung oleh si pengirim pengembalian dana nya sudah di proses dan statusnya sudah selesai tapi saya sama sekali tidak menerima dana kembaliannya udah coba hubungi cs nya lewat email tapi belum ada respon,sangat kecewa mau aju dana pesan batal langsung si kirim dana proses status selesai sama sekali tidak terima dana coba hubung customer service lewat email belum respons,kecewa aju dana batal langsung si dana proses status selesai sekali terima dana coba hubung customer service lewat email belum respons
fe5c2b07-9337-4dc1-9a59-b016d34ea1a1,"makin sini makin lama aja pengantaran nya, padahal biasanya suka gercep, pesen jam 5 sore dateng jam 9 malam pun belum, pesen jam 8 pagi datengnya malah siang jam 2, bikin gak mood belanja di alfagift;( tolong perbaikilah manajemen kurir nya:( padahal udah banyak yang komplen kenapa gak di dengar dan di perbaiki juga heran deh jadinya.",2026-05-26 13:59:56,playstore,positif,makin sini makin lama aja pengantaran nya padahal biasanya suka gercep pesen jam sore dateng jam malam pun belum pesen jam pagi datengnya malah siang jam bikin gak mood belanja di alfagift tolong perbaikilah manajemen kurir nya padahal udah banyak yang komplen kenapa gak di dengar dan di perbaiki juga heran deh jadinya,makin sini makin lama antar padahal biasa suka gercep pesan jam sore dateng jam malam belum pesan jam pagi datengnya malah siang jam bikin tidak mood belanja alfagift baik manajemen kurir padahal banyak komplen tidak dengar baik heran jadi,makin sini makin lama biasa suka gercep sore dateng malam belum pagi datengnya siang bikin mood baik manajemen kurir banyak komplen dengar baik heran
e113beb5-4af0-4fb1-9c9f-2d127dfbe11f,Dengan hati yang gembira aku memberikan bintang 5 untuk Alfagift dengan program Harga Spesial di Alfagift! Program Harga Spesial dari Alfagift di jamin paling hemat dari aplikasi ditoko manapun!! Belanja Hemat + Gratis Ongkir + Gratis kantong Plastik pula!! Happy banget belanja kebutuhan rumah melalui aplikasi Alfagift. Semoga Alfagift semakin jaya dan semakin memanjakan pelanggan dengan program hemat lainnya. Yuks teman Bebas Belanja Untung terus kedepannya dengan belanja melalui ALFAGIFT!!!,2026-05-26 13:12:10,playstore,positif,dengan hati yang gembira aku memberikan bintang untuk alfagift dengan program harga spesial di alfagift program harga spesial dari alfagift di jamin paling hemat dari aplikasi ditoko manapun belanja hemat gratis ongkir gratis kantong plastik pula happy banget belanja kebutuhan rumah melalui aplikasi alfagift semoga alfagift semakin jaya dan semakin memanjakan pelanggan dengan program hemat lainnya yuks teman bebas belanja untung terus kedepannya dengan belanja melalui alfagift,hati gembira beri bintang alfagift program harga spesial alfagift program harga spesial alfagift jamin paling hemat aplikasi toko mana belanja hemat gratis ongkir gratis kantong plastik happy banget belanja butuh rumah lalu aplikasi alfagift moga alfagift makin jaya makin manja langgan program hemat yuks teman bebas belanja untung terus depan belanja lalu alfagift,hati gembira beri bintang program harga spesial program harga spesial jamin paling hemat mana hemat gratis ongkir gratis kantong plastik happy butuh rumah lalu moga makin jaya makin manja langgan program hemat yuks teman bebas untung terus depan lalu
7d3ddd26-ddab-4576-ae45-641cc08172f6,"Aku kasih bintang 5 untuk aplikasi Alfagift, karena belanja jadi lebih hemat dengan program Bebas Ongkir di Alfagift. Pengalaman belanja di Alfagift juga enak banget, sering ada promo harga spesial dan cashback jadi lumayan bantu hemat. Aplikasinya mudah dipakai dan proses pesanannya cepat. Semoga Alfagift makin banyak promo menarik dan terus kasih pengalaman belanja yang nyaman buat pelanggan 😊",2026-05-26 13:04:15,playstore,positif,aku kasih bintang untuk aplikasi alfagift karena belanja jadi lebih hemat dengan program bebas ongkir di alfagift pengalaman belanja di alfagift juga enak banget sering ada promo harga spesial dan cashback jadi lumayan bantu hemat aplikasinya mudah dipakai dan proses pesanannya cepat semoga alfagift makin banyak promo menarik dan terus kasih pengalaman belanja yang nyaman buat pelanggan,kasih bintang aplikasi alfagift belanja jadi lebih hemat program bebas ongkir alfagift alam belanja alfagift enak banget sering promo harga spesial cashback jadi lumayan bantu hemat aplikasi mudah pakai proses pesan cepat moga alfagift makin banyak promo tarik terus kasih alam belanja nyaman buat langgan,kasih bintang hemat program bebas ongkir alam enak sering promo harga spesial cashback lumayan bantu hemat mudah proses cepat moga makin banyak promo tarik terus kasih alam nyaman buat langgan
79f72319-bd57-45c6-92b6-64fceaf19d85,belanja apapun jadi gampang,2026-05-26 12:48:40,playstore,netral,belanja apapun jadi gampang,belanja apa jadi gampang,apa gampang
aa361991-d95b-4286-ba18-0775b7303717,"Aku kasih bintang 5 utk aplikasi Alfagift ,karena belanja untung dengan program promo ""Penawaran Terbaik"" di Alfagift. iseng lihat² promonya eh ada produk bodycare yang aku pakai lagi diskon sampai 20ribuan (dari harga 50ribu jadi 30ribuan) ya pasti auto cekout laah. Dan gak disangka ternyata dapat voucher cashback juga 10k. Wuaah double kill seeh ini. Harapanku utk Alfagift semoga terus perbanyak produk yang ikut promo² diskon Penawaran Terbaik agar belanjaku untung terus 😁.",2026-05-26 12:46:27,playstore,positif,aku kasih bintang utk aplikasi alfagift karena belanja untung dengan program promo penawaran terbaik di alfagift iseng lihat² promonya eh ada produk bodycare yang aku pakai lagi diskon sampai ribuan dari harga ribu jadi ribuan ya pasti auto cekout laah dan gak disangka ternyata dapat voucher cashback juga k wuaah double kill seeh ini harapanku utk alfagift semoga terus perbanyak produk yang ikut promo² diskon penawaran terbaik agar belanjaku untung terus,kasih bintang aplikasi alfagift belanja untung program promo tawar baik alfagift iseng lihat promonya eh produk bodycare pakai diskon ribu harga ribu jadi ribu auto cekout laah tidak sangka nyata voucher cashback k wuaah double kill seeh harap alfagift moga terus banyak produk ikut promo diskon tawar baik belanja untung terus,kasih bintang untung program promo tawar baik iseng lihat promonya eh produk bodycare diskon ribu harga ribu ribu auto cekout laah sangka nyata voucher cashback k wuaah double kill seeh harap moga terus banyak produk ikut promo diskon tawar baik untung terus
80387335-07b4-4171-9a3a-5784fc49c467,"Belanja jadi lebih mudah dengan alfagift. gratis ongkir, banyak promo voucher juga...kerenn...",2026-05-26 12:20:56,playstore,positif,belanja jadi lebih mudah dengan alfagift gratis ongkir banyak promo voucher jugakerenn,belanja jadi lebih mudah alfagift gratis ongkir banyak promo voucher jugakerenn,mudah gratis ongkir banyak promo voucher jugakerenn
88cb271f-96a1-4350-a99d-d3515ded3c04,kesel sama apk nya. mau verifikasi masa gagal terus disuruh kembali kehalaman sebelumnya. kesel,2026-05-26 11:43:30,playstore,negatif,kesel sama apk nya mau verifikasi masa gagal terus disuruh kembali kehalaman sebelumnya kesel,kesel sama aplikasi mau verifikasi masa gagal terus suruh halaman belum kesel,kesel verifikasi masa gagal terus suruh halaman belum kesel
43337a9a-dd62-4fac-aa60-6479f7c019e5,"Kasih Bintang 5 untuk aplikasi Alfagift,karena belanja untung dengan program cashback langsung 10rb,serta promo gantung tiap weekend. Kadang juga bisa dapat voucher saat ikut live di instagram Alfagift Mei 2026 ini sudah 2x dapat voucher cashback 10rb di program pusat cashback beneran dan extra poin 7rb poin dengan belanja produk (aqua). Senin Rabu Jumat selalu beli kopi di Beanspot yang juga promo 10rb saja Pengantaran kerumah juga sat set 30 menit sampai,belanja di Alfagift selalu makin untung",2026-05-26 11:41:06,playstore,negatif,kasih bintang untuk aplikasi alfagiftkarena belanja untung dengan program cashback langsung rbserta promo gantung tiap weekend kadang juga bisa dapat voucher saat ikut live di instagram alfagift mei ini sudah x dapat voucher cashback rb di program pusat cashback beneran dan extra poin rb poin dengan belanja produk aqua senin rabu jumat selalu beli kopi di beanspot yang juga promo rb saja pengantaran kerumah juga sat set menit sampaibelanja di alfagift selalu makin untung,kasih bintang aplikasi alfagiftkarena belanja untung program cashback langsung rbserta promo gantung tiap weekend kadang voucher ikut live instagram alfagift mei x voucher cashback rb program pusat cashback beneran extra poin rb poin belanja produk aqua senin rabu jumat selalu beli kopi beanspot promo rb antar rumah sat set menit sampaibelanja alfagift selalu makin untung,kasih bintang alfagiftkarena untung program cashback langsung rbserta promo gantung tiap weekend kadang voucher ikut live instagram mei x voucher cashback rb program pusat cashback beneran extra poin rb poin produk aqua senin rabu jumat selalu kopi beanspot promo rb rumah sat set menit sampaibelanja selalu makin untung
fa1d64f7-a2d8-4046-8cae-b9ebbab7fd91,"aplikasi kaga jelas, nomer sama tapi kaga bisa buat login, ditanya ke kasirmalah suruh daftar ulang pake nomer laen kocak",2026-05-26 11:07:50,playstore,negatif,aplikasi kaga jelas nomer sama tapi kaga bisa buat login ditanya ke kasirmalah suruh daftar ulang pake nomer laen kocak,aplikasi kaga jelas nomer sama kaga buat login tanya kasirmalah suruh daftar ulang pakai nomer laen kocak,kaga jelas nomer kaga buat login tanya kasirmalah suruh daftar ulang nomer laen kocak
ad5c005a-3a26-4ba3-b896-a47412e8ba99,"sangat tidak memuaskan,",2026-05-26 10:43:51,playstore,netral,sangat tidak memuaskan,sangat tidak muas,muas
a73a017e-df39-4218-95d0-d9dec3cdded0,aplikasinya tiba2 g bs dibuka.. selalu kluar trz,2026-05-26 10:02:13,playstore,netral,aplikasinya tiba g bs dibuka selalu kluar trz,aplikasi tiba g buka selalu kluar trz,tiba g buka selalu kluar trz
434d42b9-f30a-4675-8318-e8edb9aec40a,"pelayanannya komplen nya jelek sekali, gak bisa kasi rasa puas ke pelanggan. dateng produk rusak, gak sampe 1 jam setelah diterima dicek pas dibuka isi dalemnya rusak dong. konsumen ya gak mau tau yang namanya beli maunya produk yang layak konsumsi, bukan berpatok ke tanggal expired aja!",2026-05-26 09:59:25,playstore,netral,pelayanannya komplen nya jelek sekali gak bisa kasi rasa puas ke pelanggan dateng produk rusak gak sampe jam setelah diterima dicek pas dibuka isi dalemnya rusak dong konsumen ya gak mau tau yang namanya beli maunya produk yang layak konsumsi bukan berpatok ke tanggal expired aja,layan komplen jelek sekali tidak kasi rasa puas langgan dateng produk rusak tidak jam terima cek pas buka isi dalem rusak konsumen tidak mau tau nama beli mau produk layak konsumsi bukan patok tanggal expired,layan komplen jelek sekali kasi rasa puas langgan dateng produk rusak terima cek pas buka isi dalem rusak konsumen tau nama produk layak konsumsi bukan patok tanggal expired
c14eb91f-77a2-4420-b9a3-5da9a2d72619,"buruk banget, pesanan selalu tertunda dengan alasan pelanggan tidak membalas, padahal sudah saya balas. tertunda dengan alasan banyak pesanan. tp bahkan jika belanja di tanggal yang acak sekalipun hasilnya selalu sama. beberapa item yang pasti ada malah kosong seperti le mineral galon yang ukuran besar. lalu permudah cara untuk mengganti toko. karna tidak tersedia di menu",2026-05-26 07:43:54,playstore,netral,buruk banget pesanan selalu tertunda dengan alasan pelanggan tidak membalas padahal sudah saya balas tertunda dengan alasan banyak pesanan tp bahkan jika belanja di tanggal yang acak sekalipun hasilnya selalu sama beberapa item yang pasti ada malah kosong seperti le mineral galon yang ukuran besar lalu permudah cara untuk mengganti toko karna tidak tersedia di menu,buruk banget pesan selalu tunda alas langgan tidak balas padahal balas tunda alas banyak pesan bahkan belanja tanggal acak sekalipun hasil selalu sama beberapa item malah kosong le mineral galon ukur besar lalu mudah cara ganti toko tidak sedia menu,buruk selalu tunda alas langgan balas balas tunda alas banyak bahkan tanggal acak sekalipun hasil selalu beberapa item kosong le mineral galon ukur besar lalu mudah cara ganti sedia menu
6266e2fb-0a74-4396-8e14-1cf35f41a507,"pengirimannya lama bgt gasuka, lelet",2026-05-26 07:14:32,playstore,positif,pengirimannya lama bgt gasuka lelet,kirim lama banget gasuka lelet,lama gasuka lelet
e8d3aef1-d2ea-463d-a207-04f418d48726,aplikasi keluar terus,2026-05-26 06:53:02,playstore,netral,aplikasi keluar terus,aplikasi keluar terus,keluar terus
a5ad3f92-1e20-455a-bdd4-7b0352176d8e,"mohon maaf min, ini kok aplikasinya dikit dikit loading dikit dikit loading jadi males, tolong segera diperbaiki ya soalnya saya senang belanja disini",2026-05-26 06:39:48,playstore,positif,mohon maaf min ini kok aplikasinya dikit dikit loading dikit dikit loading jadi males tolong segera diperbaiki ya soalnya saya senang belanja disini,mohon maaf min aplikasi dikit dikit loading dikit dikit loading jadi males segera baik soal senang belanja sini,mohon maaf min dikit dikit loading dikit dikit loading males segera baik soal senang sini
dc112f89-8e69-4526-849f-353912224235,tolong bgt ini knapa ya tia mau belanja masukin keranjang msh ada trs pas mau d co malah stok kosong katanya sebel,2026-05-26 06:31:50,playstore,negatif,tolong bgt ini knapa ya tia mau belanja masukin keranjang msh ada trs pas mau d co malah stok kosong katanya sebel,banget knapa tia mau belanja masukin keranjang msh trs pas mau d co malah stok kosong kata sebel,knapa tia masukin keranjang msh trs pas d co stok kosong kata sebel
abcd419e-170b-410f-b89e-787c8962c3ca,padahal aku unduh aplikasi nya pake play store kok bisa bisa nya di sangka pake happy mood ga Jelas,2026-05-26 06:13:09,playstore,positif,padahal aku unduh aplikasi nya pake play store kok bisa bisa nya di sangka pake happy mood ga jelas,padahal unduh aplikasi pakai play store sangka pakai happy mood tidak jelas,unduh play store sangka happy mood jelas
510831b1-aa8d-488d-8de9-1658c2fa38d4,apk nya sih sudah bagus tp sayang berasnya kga ada mulu & barangnya kurang lengkap.,2026-05-26 06:11:15,playstore,positif,apk nya sih sudah bagus tp sayang berasnya kga ada mulu barangnya kurang lengkap,aplikasi bagus sayang beras kga mulu barang kurang lengkap,bagus sayang beras kga mulu kurang lengkap
